159.91,354.25,213.68,214.66,253.05,110.9,552.85,64.601
107.29,322.66,211.05,187.04,145.63,110.16,206,24.956
-0.2227,1.1211,0.32884,-0.27501,-0.17011,0.12028,-0.31398,-0.48203
-0.24,1.0924,0.32251,-0.2752,-0.17081,0.094572,-0.31616,-0.48355
-0.24033,1.0852,0.31392,-0.27577,-0.17264,0.093753,-0.31618,-0.48381
-0.24311,1.0439,0.30468,-0.27746,-0.18099,0.091993,-0.31688,-0.48504
-0.24776,1.0325,0.29775,-0.28437,-0.18301,0.090602,-0.3172,-0.48518
-0.25061,1.0242,0.29132,-0.28565,-0.18781,0.090473,-0.31721,-0.48756
0.15099,0.22207,0.1674,0.061721,0.089257,0.13456,0.15418,0.037108
3.2107,5.3664,2.2193,4.0167,3.017,3.0995,1.9167,2.3297
0.65644,0.46024,0.21725,0.4466,0.40004,0.37376,0.53975,0.3906
327.99,2030.3,4163.5,4215.5,3249.4,1627.6,1379.6,1431.6
327.99,767.38,209.93,749.63,412.61,245.94,372.13,82.846
223.08,767.38,209.93,749.63,412.61,245.94,372.13,82.846
223.08,305.61,200.53,665.15,386.81,174.04,115.32,71.227
180.16,305.61,200.53,665.15,386.81,174.04,115.32,71.227
180.16,180.1,142.84,422.45,349.44,70.688,67.195,28.019
0.65875,1.0969,1.0154,0.94223,0.89406,0.96681,0.37685,0.44817
0.65562,1.0943,1.0146,0.94163,0.89147,0.96191,0.37084,0.44801
0.64764,1.0908,1.0146,0.9412,0.89109,0.9615,0.36596,0.4479
0.6395,1.0883,1.0134,0.94089,0.88824,0.95819,0.36231,0.44783
0.63818,1.0866,1.0119,0.94069,0.87955,0.94329,0.36202,0.44782
0.63685,1.0838,1.0095,0.93938,0.87777,0.92599,0.36154,0.4478
0.18086,0.19111,0.092705,0.15987,0.14518,0.087911,0.066097,0.031922
2.7299,2.7601,2.7942,2.1912,2.8289,4.9427,3.5848,1.7939
0.18269,0.33357,0.52143,0.37118,0.33317,0.26459,0.16182,0.26159
624.35,3432.2,5729.3,990.34,1140,2911.4,3505.1,3164.2
474.06,774.86,413.98,990.34,1140,478.69,122.42,171.1
474.06,774.86,413.98,977.26,1101.6,478.69,122.42,171.1
255.87,402.64,290.64,499.39,508.75,395.07,113.8,75.245
255.87,402.64,290.64,499.39,508.75,395.07,113.8,75.245
253.93,348.83,236.78,489.94,507.73,286.29,102.25,39.322
0.62567,0.82296,-0.36791,0.28498,0.68161,0.30525,-0.13592,-0.69429
0.61681,0.73827,-0.36829,0.28447,0.67893,0.29865,-0.13611,-0.69445
0.60712,0.73745,-0.36848,0.28327,0.67332,0.29851,-0.13687,-0.69454
0.60003,0.73706,-0.36875,0.28314,0.67234,0.29833,-0.13724,-0.6947
0.57451,0.73695,-0.36891,0.28201,0.67141,0.2979,-0.13936,-0.69486
0.5663,0.7357,-0.36893,0.28095,0.67085,0.29635,-0.14019,-0.69489
0.25618,0.26843,0.15097,0.18912,0.25598,0.2504,0.06276,0.051746
2.2668,3.6668,2.9626,3.4616,2.3582,2.659,4.4469,1.6218
0.29182,0.53448,0.72206,0.20443,0.27542,0.51183,0.38049,0.57618
2968.2,4248.5,2558.2,9896.5,8713.4,4633.6,6781.4,3685.9
142.66,776.38,903.48,242.86,343.52,218.08,539.36,50.185
142.66,776.38,903.48,242.86,343.52,218.08,539.36,50.185
117.75,443.9,417.08,121.44,205.49,178.26,321.36,8.4893
117.75,443.9,417.08,121.44,205.49,178.26,321.36,8.4893
92.262,440.08,364.32,104.94,197.55,178.1,112.75,7.2159
1.3935,1.389,1.144,1.2699,1.3677,1.407,1.2849,1.0082
1.3841,1.3881,1.1439,1.2691,1.3674,1.3978,1.2849,1.0013
1.3836,1.3858,1.1436,1.2651,1.366,1.3957,1.2849,1.0012
1.3819,1.3856,1.1435,1.2643,1.365,1.3946,1.2846,1.0009
1.3814,1.3798,1.1426,1.2598,1.3631,1.3914,1.2846,1.0008
1.3778,1.3797,1.1426,1.2527,1.361,1.3908,1.2846,0.99959
0.09408,0.25287,0.24527,0.049631,0.080518,0.1535,0.10269,0.013952
3.3372,3.2628,2.0123,5.1774,2.298,5.1851,1.7772,3.2463
0.67124,0.6255,0.39944,0.788,0.80813,0.72685,0.73329,0.6686
6655.4,8640.9,9369.8,14728,10313,5564.5,10764,5351.7
762.02,930.75,436.88,953.38,1378.4,315.93,1929.4,327.32
762.02,930.75,436.88,953.38,1378.4,315.93,1929.4,327.32
391.42,444.72,227.16,400.09,1026.1,282.38,1263.3,217.53
391.42,444.72,227.16,400.09,1026.1,282.38,1263.3,217.53
307.99,379.14,195.07,341.85,919.61,273.76,439.13,85.119
-0.39262,4.1165,-0.97228,-1.0228,1.1408,0.1538,-0.65303,-1.1805
-0.43635,3.9293,-0.9783,-1.0388,1.1112,0.14542,-0.65452,-1.1824
-0.47004,3.8965,-0.99235,-1.0504,0.99434,0.13852,-0.65455,-1.1847
-0.47928,3.661,-1.0169,-1.0509,0.88713,0.11155,-0.65738,-1.1894
-0.50557,3.311,-1.0198,-1.0525,0.83626,0.11041,-0.6578,-1.1917
-0.50621,3.1704,-1.0268,-1.0537,0.81753,0.10681,-0.65797,-1.193
0.37353,0.36838,0.13715,0.18044,0.31483,0.31395,0.36813,0.10971
3.2363,11.592,3.7321,6.2702,5.5787,3.0716,1.8785,1.8771
1.5363,1.2205,1.1629,1.1842,1.0025,0.90911,1.2098,0.97674
897.06,661.79,1123.1,6428.8,4519.3,694.74,1781.7,525.76
220.02,468.21,812.3,2092,1300.3,694.74,494.76,137.22
220.02,468.21,812.3,2092,1300.3,546.75,494.76,137.22
184.81,414.78,789.74,1648.3,1144.5,546.75,306.09,83.478
184.81,414.78,789.74,1648.3,1144.5,333.23,306.09,83.478
174.68,381.87,778.71,1084.3,1021.7,333.23,186.21,44.946
1.3118,2.078,1.882,1.8498,1.9995,1.2119,0.3584,0.032165
1.3019,1.7143,1.8749,1.8496,1.9871,1.2119,0.35812,0.031658
1.2473,1.637,1.8701,1.8478,1.981,1.2106,0.35634,0.031465
1.236,1.5776,1.8482,1.844,1.9685,1.2101,0.35372,0.031404
1.1806,1.5758,1.8137,1.8437,1.9659,1.2092,0.35274,0.031139
1.0973,1.5684,1.7914,1.8421,1.9652,1.2077,0.35236,0.031018
0.18306,0.28878,0.44976,0.43181,0.42655,0.33972,0.11802,0.050292
6.1949,5.196,2.6711,2.0501,2.3321,2.5014,4.3851,2.3495
0.27175,0.3022,0.47055,0.6689,0.59655,0.33978,0.22431,0.1078
1266.7,7283.9,13668,7159.2,5209,6885.4,7670.1,7545.7
1266.7,2008,3657.6,1244.1,2638.7,1015.7,436.52,309.47
792.87,2008,3657.6,1244.1,2638.7,1015.7,436.52,309.47
643.18,1931.9,3364,896.77,1184.8,543.97,270.4,92.025
643.18,1931.9,3364,896.77,1184.8,543.97,270.4,92.025
597.77,1544.6,2193.4,665.1,798.83,477.58,205.64,58.425
1.3793,5.0187,5.0984,0.1049,2.1801,5.0302,-0.17252,-1.6436
1.3783,4.3542,5.09,0.09932,2.1409,4.9197,-0.18875,-1.6469
1.3603,4.3114,5.0769,0.086735,2.0454,4.3889,-0.1888,-1.6475
1.3591,4.2919,5.0743,0.084235,1.9385,4.3604,-0.22688,-1.648
1.3558,4.2821,5.0423,0.075042,1.8688,4.3098,-0.37905,-1.649
1.3523,4.28,5.0105,0.066984,1.8484,4.3028,-0.44129,-1.6573
0.64998,1.0821,1.7459,0.27353,0.5303,0.64313,0.13697,0.089398
2.0703,3.8014,2.7634,4.2878,3.8011,6.5132,5.04,2.2927
0.67372,1.4605,2.4259,0.63125,0.71574,1.2362,0.83255,1.3714
